feature	baseMean	log2FoldChange	stat	pvalue	padj	symbol
HIPK3	30.2271383352427	0.361548515748559	5.35585479694676	8.51528742943431e-08	4.4942190642211e-06	HIPK3
AZIN1	40.7113357665711	1.0019534521054	-5.35216977369952	8.69058029683236e-08	4.56762416101014e-06	AZIN1
ARHGAP11A	19.251047360161	0.0509645703509877	-5.34405840514908	9.08882613776591e-08	4.75711422828959e-06	ARHGAP11A
LAMB2	17.2453753694932	-0.0380682291646318	5.34206626555427	9.18930482335986e-08	4.78983020834137e-06	LAMB2
ETV5	11.4136504650405	0.0509645703509878	-5.33734642581913	9.43167297158173e-08	4.89593098203835e-06	ETV5
ARHGAP29	63.0280013088301	-0.104327402347798	5.33193043464858	9.71741667453526e-08	5.02358581690933e-06	ARHGAP29
MAML2	73.8800667503525	0.659475029336994	5.32637313442515	1.00193202552599e-07	5.15851859999382e-06	MAML2
SLC7A7	16.0775238830155	0.0509645703509878	5.31705787972028	1.05458530127445e-07	5.40753617490891e-06	SLC7A7
RFWD3	22.1291649888493	0.197434796336076	-5.31579976576252	1.06189872936925e-07	5.42299213451973e-06	RFWD3
ANKRD1	14.6900305532663	0.427348786856075	5.31467167186481	1.06849807014988e-07	5.43005253109233e-06	ANKRD1
SLC1A1	16.4869502181242	0.206256543049773	5.3140943357081	1.07189081991596e-07	5.43005253109233e-06	SLC1A1
C17orf58	26.6386263532504	-0.556038126299516	-5.31321497095319	1.07707850096924e-07	5.43450728449039e-06	C17orf58
TSSC2	20.1833282290855	0.0509645703509878	-5.31159172388471	1.08671850118066e-07	5.46130166290549e-06	TSSC2
PDGFRB	19.9358592173406	0.206256543049773	5.31013794373042	1.09542292359172e-07	5.48320030086743e-06	PDGFRB
ARHGAP10	75.9663620330552	0.0509645703509877	5.30654435482125	1.11722984560966e-07	5.57025188637162e-06	ARHGAP10
LOX	23.5567470426691	-0.103216738103714	5.30483207770341	1.12776763750407e-07	5.60065392892768e-06	LOX
CDCA2	31.5702970939295	0.0509645703509878	-5.30287096577237	1.13995500285086e-07	5.63897741410226e-06	CDCA2
GPC5	24.3959779272137	0.270615251999198	5.3007445253542	1.15331381344784e-07	5.6827736104809e-06	GPC5
ADD2	13.9275421853508	1.11378271628912	-5.29824123086663	1.16923429848311e-07	5.7388021171463e-06	ADD2
MPZL1	70.8233119264798	0.0509645703509879	5.29605915185712	1.18328521587344e-07	5.78525570272387e-06	MPZL1
CTC-260E6.6	32.2793981209457	-5.27733092767078	-5.29373079614419	1.1984581976016e-07	5.83681532994079e-06	CTC-260E6.6
WLS	17.7764715993732	0.050964570350988	5.29202188224843	1.20971413360843e-07	5.86897464666797e-06	WLS
GALNT7	30.7513522882319	-0.840723915218023	-5.29046417281512	1.22006320784381e-07	5.89650471407732e-06	GALNT7
POU5F1	20.7744760302774	0.0509645703509878	-5.27558173533308	1.32335611251174e-07	6.37130305466531e-06	POU5F1
CEP350	41.7396544021193	-0.104327402347798	5.26547076637922	1.39830570227972e-07	6.70655061922297e-06	CEP350
GMDS-AS1	18.4434451743124	0.487399091151477	5.26357716867559	1.41279167168667e-07	6.75036141918776e-06	GMDS-AS1
COL4A5	225.190563808981	-0.510233319871985	5.25488241025133	1.48119077038583e-07	6.97170569197739e-06	COL4A5
HEATR3	42.2335225321087	0.540540508694897	5.25500283500317	1.48022191203286e-07	6.97170569197739e-06	HEATR3
MGAT5	32.8557245822942	0.0509645703509877	5.25567567802722	1.47481992840141e-07	6.97170569197739e-06	MGAT5
MYOF	31.4450038734913	-0.104327402347798	5.25487816587819	1.4812249290074e-07	6.97170569197739e-06	MYOF
CHSY3	11.095128579139	0.752381788341501	5.24317998999714	1.57832435703211e-07	7.40110908535429e-06	CHSY3
EED	49.6801699578673	0.0142976586855981	-5.24115754729749	1.59572397325663e-07	7.45498599950336e-06	EED
THSD7A	15.6279708963435	0.0509645703509878	5.23567136097999	1.64386225867436e-07	7.65154189332782e-06	THSD7A
PRPS1	24.4101927843901	-0.104327402347798	-5.2266893299652	1.72572099618085e-07	8.00303111978871e-06	PRPS1
XXbac-BPG116M5.17;CFB	7.42509062583372	-0.630791955282949	5.21478726122653	1.84028312908696e-07	8.50305179131976e-06	XXbac-BPG116M5.17;CFB
DDR2	9.34473496197999	0.0509645703509878	5.21015105152245	1.88686947728749e-07	8.68648598047607e-06	DDR2
CYB5R1	41.7048268531045	0.0509645703509877	5.20582793129695	1.93133547432514e-07	8.8588602447772e-06	CYB5R1
SGOL1	19.3245448001713	-4.76530678380811	-5.20446455838305	1.94556749377975e-07	8.89180737918037e-06	SGOL1
CSGALNACT1	7.24864945683377	-1.03621184126341	5.20292309532911	1.96178066838252e-07	8.93353839385456e-06	CSGALNACT1
HSP90AB3P	48.3934977579445	0.0509645703509878	-5.19623007320847	2.03370539259681e-07	9.22775533173245e-06	HSP90AB3P
CPE	22.2130386832604	0.050964570350988	5.19235481703312	2.07650784169631e-07	9.38819710220691e-06	CPE
LAMA1	75.1847610326792	-0.467891681902016	5.19010795058511	2.10172197473791e-07	9.46825749619428e-06	LAMA1
NRXN1	13.5741380011859	0.0509645703509878	-5.18936756814992	2.11009510217538e-07	9.47214933054812e-06	NRXN1
TPI1	47.465372800879	-0.279102511478711	-5.18340353140489	2.17872942237565e-07	9.74556487015833e-06	TPI1
LARS	25.9444196163137	0.0486763054795958	-5.17747579766502	2.249081093507e-07	1.00247027962888e-05	LARS
OLFML3	18.8093319830304	0.206256543049773	5.16333938837113	2.42582731124037e-07	1.07744315859106e-05	OLFML3
PLCL1	9.20535780399849	-1.3692476594425	5.16102616862099	2.45599842240873e-07	1.08701628421978e-05	PLCL1
EGFLAM	18.0727540057594	0.0509645703509878	5.16015865342518	2.46740654757246e-07	1.08824706961815e-05	EGFLAM
FBN2	70.0984332847257	0.206256543049774	5.15490422148772	2.53760599101139e-07	1.11419645890439e-05	FBN2
MIR99AHG	8.78449597074758	0.0509645703509877	5.15443939162997	2.543908198545e-07	1.11419645890439e-05	MIR99AHG
POLE	11.7997743492764	-0.583704315484246	-5.15342493641562	2.5577148263495e-07	1.1163672947949e-05	POLE
TOP2A	122.244264682892	0.206256543049773	-5.15237176010157	2.57212501417588e-07	1.1187856872005e-05	TOP2A
RCC2	27.7056907273246	1.1062692303267	-5.14538689267556	2.66970017989383e-07	1.15723704705089e-05	RCC2
FBRS	10.6591115736386	0.348232582048656	5.14106215511873	2.73189653137384e-07	1.18014187831335e-05	FBRS
SCGB3A2	11.934258935827	2.69120865272558	-5.13749568865254	2.78423853452004e-07	1.19864794793296e-05	SCGB3A2
CTD-2306M5.1	17.6146430306661	0.0509645703509878	-5.12994680138386	2.89824073613787e-07	1.24348328726677e-05	CTD-2306M5.1
KIF23	12.1629235554423	0.0509645703509878	-5.12862647027997	2.91863794318199e-07	1.24798979712873e-05	KIF23
PLOD2	48.4603986757351	-2.61125354305198	5.12623157396863	2.95598992944526e-07	1.25969111385211e-05	PLOD2
ADAM12	9.86081183467139	0.633680789297769	5.12369533515581	2.99604951825633e-07	1.27246359000961e-05	ADAM12
COL14A1	25.7036906784146	0.0509645703509879	5.12233730158693	3.01771447128886e-07	1.27736410539724e-05	COL14A1
TOR1AIP2	54.4877875012258	-0.104327402347798	5.11637340339082	3.11466165869557e-07	1.3139913766818e-05	TOR1AIP2
IGF2;AC132217.4	37.0957024607623	-0.104327402347798	5.11018939359997	3.21836018767859e-07	1.35321318024593e-05	IGF2;AC132217.4
MEIS1	18.6922530278683	0.206256543049774	5.10885680692483	3.24113863786904e-07	1.35826321521861e-05	MEIS1
HTR2C	35.4843638745185	0.184100106013784	-5.10174521262474	3.36535617580068e-07	1.40564909938906e-05	HTR2C
LMNB1	27.8003196201039	0.577239302160554	-5.0905362909807	3.57052225032654e-07	1.48642137510294e-05	LMNB1
BTBD9	14.5021280821308	0.374013915549519	5.0882207189736	3.61438563116426e-07	1.4997322484048e-05	BTBD9
IGSF1	24.8613015248842	-1.75611678193212	5.08578495631423	3.66108690436601e-07	1.51412951513681e-05	IGSF1
MAN1A1	38.8026853538792	0.0509645703509876	5.08316436263371	3.7119822264802e-07	1.53016156224906e-05	MAN1A1
GREB1L	8.27310679892654	0.0509645703509877	5.07910601397187	3.79215067970545e-07	1.5581168949122e-05	GREB1L
C18orf32;RPL17	39.5325914256879	0.206256543049773	-5.07750291183021	3.82427647934655e-07	1.56114639192483e-05	C18orf32;RPL17
NPNT	21.2343777052467	0.0509645703509877	5.07755591823505	3.82321005716048e-07	1.56114639192483e-05	NPNT
FAM114A1	33.5857594391391	-0.377882276593862	5.07623599609222	3.84985082236035e-07	1.56147968724288e-05	FAM114A1
VASH2	10.6735929038804	0.0509645703509879	-5.07679179468079	3.83861104933273e-07	1.56147968724288e-05	VASH2
ZNF83	32.3947648052061	0.0509645703509877	5.0704260915301	3.96926038610694e-07	1.60475161892157e-05	ZNF83
KIAA1217	108.170156005759	-1.28090561597214	5.05915190633224	4.21125287051726e-07	1.69174343021353e-05	KIAA1217
PPP3CC	14.7969097535762	-0.261261654578594	5.05964493421156	4.20037904248832e-07	1.69174343021353e-05	PPP3CC
SNAI2	15.9477573601366	-0.104327402347798	5.05416392136012	4.32280222733571e-07	1.73104213636866e-05	SNAI2
MYO6	58.4785958806547	-0.104327402347798	5.0500138887671	4.41777943394371e-07	1.76347689176475e-05	MYO6
PREX2	27.0136921497575	-1.10483841853304	-5.04707650886184	4.4862173353265e-07	1.77953287634618e-05	PREX2
SERPINF1	22.163509878781	0.113802519134459	5.04709265207744	4.4858384351469e-07	1.77953287634618e-05	SERPINF1
CACNA1D	15.6429325970373	-0.104327402347798	5.04086821114742	4.6342453736912e-07	1.83248812362824e-05	CACNA1D
PRTG	31.7706213227655	-0.106304651797875	5.03796003225972	4.70519659546901e-07	1.85177591820654e-05	PRTG
SEPHS1	22.6108197706535	0.206256543049774	-5.03766781060432	4.71238361934596e-07	1.85177591820654e-05	SEPHS1
CPEB4	15.0064035227977	0.361548515748559	5.0361294695666	4.75039316515288e-07	1.86091488774032e-05	CPEB4
LONP2	227.788856957383	0.0509645703509878	5.03312577860718	4.82546291255258e-07	1.8844702532179e-05	LONP2
ARHGAP28	17.733953507264	0.0488694279145585	5.02633541151824	4.99941172134147e-07	1.94637590904325e-05	ARHGAP28
TARS	65.7525421267711	0.206256543049773	-5.0129973949711	5.3588622652068e-07	2.07989811117903e-05	TARS
SIK2	16.8897638935846	0.206256543049773	5.01196642611746	5.3876605811057e-07	2.08466106043151e-05	SIK2
CYP2S1	9.96862019705411	0.0509645703509876	-5.00979411496282	5.4488295578364e-07	2.10188183616356e-05	CYP2S1
SEMA5A	60.3595233139777	-0.18338257462693	5.00377913026128	5.6217165651608e-07	2.16196136441885e-05	SEMA5A
ASGR2	10.5812098896233	-0.104327402347798	5.00307125034332	5.64240742761681e-07	2.16332301799266e-05	ASGR2
FNDC3B	85.481839375126	0.96143040333921	5.00223017468254	5.66708696052675e-07	2.16620105818437e-05	FNDC3B
TKT	44.1510238038409	0.0509645703509878	-4.99832767943388	5.78296531948007e-07	2.20381645135715e-05	TKT
EPAS1	45.2258642060861	-0.104327402347798	4.98784436091973	6.10567243775995e-07	2.31978771475615e-05	EPAS1
GSN	67.6462956687772	-0.104327402347798	4.98505172574696	6.19452386919278e-07	2.34647820078071e-05	GSN
SNURF;SNHG14	42.5024172871381	1.02561546814556	-4.98390786353699	6.23127601548866e-07	2.35333280417287e-05	SNURF;SNHG14
KDELR3	18.8386385751716	0.796093384474499	4.96507788323169	6.86735051867646e-07	2.58581371470403e-05	KDELR3
SNHG14	118.599586320147	-0.614053226465208	-4.96362070468675	6.91910062551195e-07	2.5961817603642e-05	SNHG14
TRRAP	51.0607182543644	0.990006982059817	-4.96314574764605	6.93604925672059e-07	2.5961817603642e-05	TRRAP
PRDM14	14.4045914886957	-1.24155144706921	-4.95749312652776	7.14085677797326e-07	2.6649339466673e-05	PRDM14
SUPV3L1	13.1628344853042	0.0509645703509879	-4.95490016462604	7.23674365366966e-07	2.6927517536103e-05	SUPV3L1
TSPAN18	11.084504182852	0.0509645703509878	4.95107755227464	7.38036831243502e-07	2.73811664391339e-05	TSPAN18
FZD3	10.2945299465446	0.0509645703509877	-4.95048895834426	7.40272573701697e-07	2.73835725650241e-05	FZD3
NDC1	16.7532513862078	-0.104327402347798	-4.94418714896459	7.64622234949791e-07	2.82015931919786e-05	NDC1
CDKN2B	15.3155866766579	-2.91748419088839	4.94029416556234	7.80047988882747e-07	2.86866627748308e-05	CDKN2B
C10orf11	13.7153556440493	0.050964570350988	4.93956289049687	7.8297888199279e-07	2.87107430740031e-05	C10orf11
FAM107B	19.4854644883093	0.649232263978896	4.93536123439868	8.00025457774256e-07	2.92507858677231e-05	FAM107B
PLD1	11.3160548675037	0.00966802397312683	4.93376620259671	8.06589822978608e-07	2.94055607718271e-05	PLD1
CCNB1IP1	17.7018217965745	0.178696299565372	-4.9317210465718	8.15082612577332e-07	2.96295448848717e-05	CCNB1IP1
GRAMD1B	15.2839999181696	0.0509645703509876	4.92666661704102	8.36442891708118e-07	3.03186512528914e-05	GRAMD1B
KIF5C	17.20985950168	-0.84882123027607	-4.92324145063384	8.51223181344417e-07	3.07659862735773e-05	KIF5C
SGCD	7.48329372081871	0.559572384755537	4.91926091567236	8.68716065052448e-07	3.13085269844902e-05	SGCD
ARL15	38.2984058351547	0.0509645703509878	4.91767029635718	8.75802576196186e-07	3.14739991342983e-05	ARL15
B4GALT1	16.5093308359214	1.58668071789965	4.91238516314155	8.99750824715866e-07	3.22427752925168e-05	B4GALT1
DENND5B	28.9325510770697	-0.104327402347798	4.91028803638717	9.0942710964972e-07	3.24584959630734e-05	DENND5B
FAM110B	23.299632328557	0.0509645703509877	4.9099670357628	9.10917042248929e-07	3.24584959630734e-05	FAM110B
EIF2B3	25.9850648976709	-0.442013640870182	-4.8969974312358	9.73121098416171e-07	3.44801953242179e-05	EIF2B3
PHGDH	26.9029002743541	-0.792187182936529	-4.89732347470936	9.71508406945684e-07	3.44801953242179e-05	PHGDH
ACADM;RABGGTB	15.5606573078771	-0.104327402347798	-4.89188035236086	9.98771570117005e-07	3.52899288108009e-05	ACADM;RABGGTB
NRG3	11.7459722485129	-0.104327402347798	-4.88888465371775	1.01408889809733e-06	3.56362375529467e-05	NRG3
RP11-415G4.1	21.8805248656611	0.0509645703509878	-4.88885861391594	1.0142230285007e-06	3.56362375529467e-05	RP11-415G4.1
ACADVL	12.5329298003176	0.660796092236133	4.88797288068401	1.01879560224165e-06	3.56974659074339e-05	ACADVL
HNF4A	7.60264980792344	0.0509645703509877	4.87462898474712	1.09013139508708e-06	3.80911839823502e-05	HNF4A
PDE3A	28.8053276259185	-0.47642507464508	4.87369772677871	1.09528536289246e-06	3.81655512915069e-05	PDE3A
TTR	12.4493468093915	0.576087852718086	4.86863110147529	1.12373960099566e-06	3.90491772092543e-05	TTR
TARDBP	48.4846124667823	0.0509645703509876	-4.8659772735397	1.13892605639918e-06	3.9468168339064e-05	TARDBP
HSPD1	56.6568581424525	0.69310964381874	-4.86484719547614	1.14545267522945e-06	3.95855891653268e-05	HSPD1
SETD7	36.271627867209	0.799072225419093	4.8625933455811	1.15857711842172e-06	3.99297589392666e-05	SETD7
NEDD4	8.07731360629401	0.0509645703509878	4.86178822018519	1.16330044327596e-06	3.99833018841497e-05	NEDD4
C9;DAB2	17.8996137565627	0.0509645703509882	4.85585072121798	1.19870983491092e-06	4.10641300947001e-05	C9;DAB2
FOXP1	53.8082468992944	1.64061437036907	4.85543003213142	1.20125765062187e-06	4.10641300947001e-05	FOXP1
MACROD2	28.3331878373944	0.0509645703509879	4.85249776276483	1.21916159742215e-06	4.14514943123531e-05	MACROD2
NUDT4	17.3934325830473	-0.379655804906022	4.85268466612998	1.21801277787865e-06	4.14514943123531e-05	NUDT4
NEK7	16.537471974453	-0.296768005674576	4.84465475332107	1.26832028799419e-06	4.30069680450503e-05	NEK7
MIA2;RP11-407N17.3	10.1270825897434	0.206256543049773	4.84343381501731	1.27614242468799e-06	4.3156194490655e-05	MIA2;RP11-407N17.3
C1orf168	5.28598431253923	-0.241507365682544	4.84024277186699	1.29680610463847e-06	4.36297796086208e-05	C1orf168
CCDC34	32.4987444929965	1.24609583977845	-4.84020323054449	1.29706416309123e-06	4.36297796086208e-05	CCDC34
TTC6	15.4685033718396	-2.3075679578395	4.82586059954588	1.3939999123034e-06	4.67657311005189e-05	TTC6
CD3EAP	15.1510328382593	0.0509645703509878	-4.81933561572697	1.44037075671582e-06	4.8163123387989e-05	CD3EAP
MAGI2-AS3	12.0084832068176	0.206256543049773	4.81735398608754	1.45474472893799e-06	4.8163123387989e-05	MAGI2-AS3
MRC2	15.5479665567084	0.0509645703509879	4.81767171129957	1.45243082551437e-06	4.8163123387989e-05	MRC2
PFN2	33.3405229992727	0.0509645703509878	-4.81816761407937	1.44882637579658e-06	4.8163123387989e-05	PFN2
RBM19	24.6715285512504	0.516840488447345	-4.81866918872404	1.44518945040207e-06	4.8163123387989e-05	RBM19
NDUFAF4	4.90486612758456	0.0509645703509876	-4.81386375918005	1.48039753110157e-06	4.88841216160083e-05	NDUFAF4
AC019117.2	6.15058637951497	0.0509645703509878	4.81058655935409	1.50488013879152e-06	4.95628148060476e-05	AC019117.2
GUCY1A3	14.5724515387611	0.745257822203599	4.8098329589548	1.51056477844539e-06	4.96204794669535e-05	GUCY1A3
C5	15.7058505567905	0.0509645703509878	4.80626205660209	1.53778305994626e-06	5.02528381299538e-05	C5
HMGN5	29.4777747791314	0.43356065731537	-4.80644793786121	1.53635467005965e-06	5.02528381299538e-05	HMGN5
HMGCS2	9.17853568302749	0.0688392584223886	4.79929945453923	1.59221578565951e-06	5.18713811624336e-05	HMGCS2
INVS	14.9670913944383	0.652589888901645	4.79888215018856	1.59553637950089e-06	5.18713811624336e-05	INVS
ESRG	9.11259626581841	1.8957181859861	-4.79594747645977	1.61907703485021e-06	5.25013823074566e-05	ESRG
ZFP42	8.82970044674403	0.0509645703509877	-4.793845446472	1.63614342010987e-06	5.29187515417075e-05	ZFP42
PCSK6	16.0691866744215	0.0509645703509878	4.79049030262995	1.66374264482301e-06	5.36737844547248e-05	PCSK6
CCDC47	55.720767670307	2.21654081451914	-4.7860430094268	1.70101620128665e-06	5.47362713342597e-05	CCDC47
SCG3	5.0562099371748	1.3701848123181	-4.77992733698736	1.7535856139878e-06	5.62842975441276e-05	SCG3
CILP	4.64689297707313	0.0509645703509878	4.7792835292522	1.75920965467522e-06	5.63214989443481e-05	CILP
HAVCR1	10.5595166076057	-0.104327402347798	4.76926150038267	1.84902509887913e-06	5.90470951829401e-05	HAVCR1
TMEM117	9.86855891798656	0.0509645703509877	4.76714820671826	1.86851862070074e-06	5.95189239432302e-05	TMEM117
CDH6	11.3501289660901	0.206256543049774	4.76040793110075	1.93202055343529e-06	6.13352055244929e-05	CDH6
MCC	68.1126047274287	1.38680491117475	4.76006947110269	1.93526334221882e-06	6.13352055244929e-05	MCC
ABR	7.72014430173925	-0.259619375046583	4.75923146511207	1.94331480285003e-06	6.14360223637852e-05	ABR
RP11-174G6.1	11.6755930173683	0.0509645703509878	-4.75840314406766	1.95130483105628e-06	6.14533564458625e-05	RP11-174G6.1
USP44	19.8698147713881	0.172014747879088	-4.75816510698478	1.95360678094109e-06	6.14533564458625e-05	USP44
FENDRR	5.44712488925731	0.363581963963899	4.75542602788566	1.98028361897593e-06	6.21375561436874e-05	FENDRR
ARHGEF3	23.4157632544341	0.206256543049773	4.75184488911329	2.01568980503592e-06	6.30915910687917e-05	ARHGEF3
FGG	26.4514494300495	-0.259619375046583	4.74922818618505	2.04194441947307e-06	6.37551656119637e-05	FGG
FLRT2	50.1403780615318	0.392559619485641	4.74330852388199	2.10255675273871e-06	6.54855577260398e-05	FLRT2
PIEZO2	15.4151665808902	0.206256543049773	4.7371339645243	2.16761884695881e-06	6.73456752106857e-05	PIEZO2
IL17RD	9.48886027945098	0.0509645703509878	-4.7360431792574	2.17931175471715e-06	6.7542600673224e-05	IL17RD
HPX	21.7230494304445	0.0509645703509878	4.73478292063691	2.19289679489737e-06	6.77970592422437e-05	HPX
PLG	4.92021148648719	-0.104327402347798	4.7342419526928	2.19875310778245e-06	6.78119112507771e-05	PLG
BMPR1B	10.4759416277844	0.0498796348824075	4.72901026841294	2.25616974110156e-06	6.90760318307162e-05	BMPR1B
LRFN5	25.0300656830007	-0.216485784685096	-4.72947772120769	2.25098153439181e-06	6.90760318307162e-05	LRFN5
SYNPO	4.66694964161226	0.0509645703509882	4.72979681123519	2.24744657093124e-06	6.90760318307162e-05	SYNPO
CTD-2583A14.10;ZNF587	7.81367943428384	0.532339217606751	4.72812964625284	2.26597487733265e-06	6.92082496432784e-05	CTD-2583A14.10;ZNF587
GAS7	22.0843689384716	1.89133257821255	4.72595937816137	2.29031434431539e-06	6.97826694183438e-05	GAS7
NDUFS4	29.0090723190762	0.0509645703509877	-4.72278636342007	2.32635187074105e-06	7.0709885536211e-05	NDUFS4
FAM124A	8.54708636929228	0.0509645703509878	-4.72163962263872	2.33950942960616e-06	7.09388748679138e-05	FAM124A
LRRC1	19.6245549870862	-0.104327402347798	4.72099259352948	2.34696486005431e-06	7.09747648675781e-05	LRRC1
USP48	46.6123421936749	0.0509645703509876	-4.72056136428602	2.3519463861303e-06	7.09747648675781e-05	USP48
MKI67	28.3399335881942	0.206256543049774	-4.71654113230698	2.39887887637305e-06	7.22182771994502e-05	MKI67
